audit_id,date,store_id,store_name,store_format,city,region,auditor_name,brand,product_name,sku_code,variant,size_ml,shelf_facings,total_shelf_facings,share_of_shelf_pct,shelf_level,shelf_position,in_stock,out_of_stock_duration_days,shelf_price,promo_price,on_promotion,display_type,planogram_compliant,competitor_brand,notes
AUD00752,2024-09-05,STR5376,In & Out,Convenience,Kolkata,East,Suresh Kumar,TRESemmé,TRESemmé Moisturizing Shampoo,TRE500MOI89,Moisturizing,500,3,55,5.45,Eye Level,Center-Left,True,0,636.45,,False,Standard Shelf,False,Pantene,
AUD00753,2024-12-04,STR8355,More Supermarket,Supermarket,Pune,West,Vikram Rao,Herbal Essences,Herbal Essences Smoothing Shampoo,HER400SMO54,Smoothing,400,5,33,15.15,Eye Level,Left,True,0,144.81,118.93,True,Free Standing Display,False,Dove,
AUD00754,2024-10-02,STR6583,Nature's Basket,Supermarket,Ahmedabad,West,Neha Gupta,Herbal Essences,Herbal Essences Moisturizing Shampoo,HER700MOI90,Moisturizing,700,2,23,8.7,Eye Level,Center-Right,True,0,337.68,310.87,True,Standard Shelf,True,Dove,
AUD00755,2024-04-06,STR2210,More Supermarket,Supermarket,Mumbai,West,Neha Gupta,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI500REP22,Repair & Care,500,1,53,1.89,Bottom,Center,True,0,432.42,,False,Standard Shelf,True,Pantene,
AUD00756,2024-02-08,STR2578,Apollo Pharmacy,Pharmacy,Mumbai,West,Anita Patel,TRESemmé,TRESemmé Argan Oil Shampoo,TRE340ARG71,Argan Oil,340,4,20,20.0,Mid,Left,False,14,547.95,,False,Standard Shelf,True,Herbal Essences,
AUD00757,2024-05-25,STR4628,In & Out,Convenience,Delhi,North,Priya Sharma,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI400MOI55,Moisturizing,400,4,53,7.55,Bottom,Center-Left,True,0,320.9,,False,Clip Strip,True,Pantene,
AUD00758,2024-03-12,STR9533,Costco India,Wholesale,Bangalore,South,Priya Sharma,Garnier,Garnier Color Protect Shampoo,GAR200COL18,Color Protect,200,1,49,2.04,Top,Center,True,0,417.96,,False,Standard Shelf,True,Dove,
AUD00759,2024-04-16,STR4742,Metro Cash & Carry,Wholesale,Ahmedabad,West,Vikram Rao,Clinic Plus,Clinic Plus Volumizing Shampoo,CLI700VOL33,Volumizing,700,3,52,5.77,Mid,Left,True,0,469.56,,False,End Cap,True,Pantene,
AUD00760,2024-12-17,STR2677,Booker,Wholesale,Surat,West,Suresh Kumar,Sunsilk,Sunsilk Keratin Shampoo,SUN340KER94,Keratin,340,2,50,4.0,Eye Level,Center-Left,True,0,517.1,436.55,True,Free Standing Display,True,Pantene,
AUD00761,2024-09-23,STR5735,QuickMart,Convenience,Pune,West,Amit Singh,TRESemmé,TRESemmé Argan Oil Shampoo,TRE340ARG31,Argan Oil,340,6,32,18.75,Top,Center-Left,True,0,565.64,,False,Gondola End,True,Head & Shoulders,
AUD00762,2024-11-27,STR6497,WholesaleMart,Wholesale,Bangalore,South,Anita Patel,Dove,Dove Argan Oil Shampoo,DOV400ARG53,Argan Oil,400,4,33,12.12,Top,Center-Left,True,0,293.46,,False,Standard Shelf,True,Clinic Plus,
AUD00763,2024-09-08,STR2199,Metro Cash & Carry,Wholesale,Ahmedabad,West,Anita Patel,Sunsilk,Sunsilk Volumizing Shampoo,SUN1000VOL11,Volumizing,1000,4,54,7.41,Mid,Center-Right,False,7,568.61,498.04,True,Free Standing Display,True,L'Oréal,
AUD00764,2024-05-12,STR7365,Costco India,Wholesale,Delhi,North,Neha Gupta,Rejoice,Rejoice Argan Oil Shampoo,REJ340ARG86,Argan Oil,340,5,32,15.62,Top,Right,True,0,560.27,514.06,True,Standard Shelf,True,Herbal Essences,
AUD00765,2024-06-19,STR2904,Daily Needs,Convenience,Jaipur,North,Rahul Verma,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE1000ANT95,Anti-Dandruff,1000,8,56,14.29,Mid,Center-Left,True,0,233.81,,False,Standard Shelf,True,L'Oréal,
AUD00766,2024-08-11,STR7601,More Supermarket,Supermarket,Kolkata,East,Suresh Kumar,Head & Shoulders,Head & Shoulders Keratin Shampoo,HEA1000KER39,Keratin,1000,7,36,19.44,Top,Center-Left,True,0,318.91,,False,End Cap,True,Herbal Essences,
AUD00767,2024-02-15,STR2828,More Supermarket,Supermarket,Mumbai,West,Rahul Verma,Dove,Dove Anti-Dandruff Shampoo,DOV500ANT31,Anti-Dandruff,500,7,52,13.46,Mid,Center,True,0,496.05,,False,Gondola End,True,TRESemmé,
AUD00768,2024-04-21,STR1464,Metro Cash & Carry,Wholesale,Bangalore,South,Rahul Verma,Head & Shoulders,Head & Shoulders Color Protect Shampoo,HEA200COL34,Color Protect,200,4,60,6.67,Bottom,Center-Left,True,0,229.52,,False,End Cap,True,Pantene,
AUD00769,2024-08-20,STR9336,QuickMart,Convenience,Delhi,North,Amit Singh,L'Oréal,L'Oréal Smoothing Shampoo,L'O700SMO43,Smoothing,700,7,51,13.73,Mid,Center-Right,True,0,169.07,,False,Standard Shelf,False,Rejoice,
AUD00770,2024-09-13,STR4634,Costco India,Wholesale,Bangalore,South,Suresh Kumar,Herbal Essences,Herbal Essences Color Protect Shampoo,HER700COL63,Color Protect,700,6,44,13.64,Eye Level,Left,True,0,447.04,,False,Standard Shelf,True,Garnier,
AUD00771,2024-03-17,STR7985,Nature's Basket,Supermarket,Bangalore,South,Priya Sharma,TRESemmé,TRESemmé Argan Oil Shampoo,TRE1000ARG13,Argan Oil,1000,2,53,3.77,Top,Left,True,0,545.4,,False,Free Standing Display,False,Pantene,
AUD00772,2024-04-14,STR7443,In & Out,Convenience,Hyderabad,South,Anita Patel,Herbal Essences,Herbal Essences Argan Oil Shampoo,HER400ARG51,Argan Oil,400,7,33,21.21,Bottom,Center,True,0,520.26,,False,Gondola End,True,Head & Shoulders,
AUD00773,2024-09-21,STR2247,7-Eleven,Convenience,Chennai,South,Vikram Rao,L'Oréal,L'Oréal Volumizing Shampoo,L'O200VOL18,Volumizing,200,6,29,20.69,Bottom,Center-Left,True,0,359.38,,False,Free Standing Display,False,Head & Shoulders,
AUD00774,2024-09-24,STR5159,Booker,Wholesale,Delhi,North,Neha Gupta,TRESemmé,TRESemmé Color Protect Shampoo,TRE340COL84,Color Protect,340,4,48,8.33,Mid,Right,False,5,144.82,,False,Clip Strip,False,Garnier,
AUD00775,2024-08-30,STR1450,In & Out,Convenience,Jaipur,North,Neha Gupta,Dove,Dove Keratin Shampoo,DOV340KER11,Keratin,340,4,47,8.51,Eye Level,Left,True,0,498.21,,False,End Cap,False,TRESemmé,
AUD00776,2024-10-08,STR2583,Costco India,Wholesale,Kolkata,East,Vikram Rao,Pantene,Pantene Argan Oil Shampoo,PAN1000ARG61,Argan Oil,1000,4,20,20.0,Eye Level,Right,False,8,416.81,367.99,True,End Cap,False,Clinic Plus,
AUD00777,2024-08-25,STR8520,Metro Cash & Carry,Wholesale,Hyderabad,South,Suresh Kumar,L'Oréal,L'Oréal Smoothing Shampoo,L'O700SMO95,Smoothing,700,5,52,9.62,Bottom,Right,True,0,182.55,,False,Gondola End,False,Dove,
AUD00778,2024-11-06,STR6245,Wellness Forever,Pharmacy,Jaipur,North,Vikram Rao,TRESemmé,TRESemmé Keratin Shampoo,TRE1000KER47,Keratin,1000,1,49,2.04,Top,Center-Right,True,0,619.33,588.17,True,Standard Shelf,True,Clinic Plus,
AUD00779,2024-01-22,STR7472,Metro Cash & Carry,Wholesale,Delhi,North,Neha Gupta,TRESemmé,TRESemmé Keratin Shampoo,TRE340KER35,Keratin,340,1,20,5.0,Mid,Center-Right,False,10,172.31,,False,Gondola End,True,Garnier,
AUD00780,2024-05-28,STR1516,7-Eleven,Convenience,Surat,West,Neha Gupta,Dove,Dove Strengthening Shampoo,DOV1000STR24,Strengthening,1000,5,41,12.2,Mid,Center-Right,True,0,451.66,,False,Standard Shelf,True,Head & Shoulders,
AUD00781,2024-09-16,STR8092,Metro Cash & Carry,Wholesale,Ahmedabad,West,Divya Nair,TRESemmé,TRESemmé Moisturizing Shampoo,TRE400MOI71,Moisturizing,400,7,40,17.5,Bottom,Left,True,0,303.75,286.89,True,Standard Shelf,True,Herbal Essences,
AUD00782,2024-04-05,STR8450,Spencer's,Supermarket,Hyderabad,South,Vikram Rao,Head & Shoulders,Head & Shoulders Anti-Dandruff Shampoo,HEA1000ANT63,Anti-Dandruff,1000,1,55,1.82,Eye Level,Left,True,0,89.14,,False,Standard Shelf,True,Clinic Plus,
AUD00783,2024-02-05,STR7454,BigBazaar,Hypermarket,Jaipur,North,Anita Patel,Garnier,Garnier Strengthening Shampoo,GAR400STR91,Strengthening,400,1,44,2.27,Bottom,Center,True,0,480.41,427.15,True,Free Standing Display,True,Herbal Essences,
AUD00784,2024-01-04,STR3211,Frank Ross,Pharmacy,Delhi,North,Rahul Verma,Dove,Dove Strengthening Shampoo,DOV200STR66,Strengthening,200,8,38,21.05,Mid,Left,True,0,583.48,,False,End Cap,True,Pantene,
AUD00785,2024-05-08,STR2902,HyperCity,Hypermarket,Bangalore,South,Rahul Verma,Garnier,Garnier Argan Oil Shampoo,GAR400ARG41,Argan Oil,400,1,32,3.12,Eye Level,Left,True,0,383.01,328.77,True,Free Standing Display,False,TRESemmé,
AUD00786,2024-11-19,STR5784,QuickMart,Convenience,Kolkata,East,Suresh Kumar,Pantene,Pantene Moisturizing Shampoo,PAN340MOI17,Moisturizing,340,2,37,5.41,Mid,Center,True,0,632.82,585.59,True,Free Standing Display,True,Dove,
AUD00787,2024-01-09,STR2716,QuickMart,Convenience,Kolkata,East,Rahul Verma,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA340SMO75,Smoothing,340,7,24,29.17,Bottom,Center-Right,True,0,341.56,,False,Clip Strip,False,Sunsilk,
AUD00788,2024-10-05,STR9868,Spencer's,Supermarket,Hyderabad,South,Anita Patel,Herbal Essences,Herbal Essences Volumizing Shampoo,HER400VOL95,Volumizing,400,4,39,10.26,Bottom,Center,True,0,634.99,,False,End Cap,True,Head & Shoulders,
AUD00789,2024-12-06,STR3985,Reliance Fresh Extra,Hypermarket,Jaipur,North,Vikram Rao,Pantene,Pantene Volumizing Shampoo,PAN200VOL21,Volumizing,200,4,22,18.18,Bottom,Center,False,12,382.92,,False,Free Standing Display,False,Sunsilk,
AUD00790,2024-01-24,STR9130,Apollo Pharmacy,Pharmacy,Delhi,North,Anita Patel,Rejoice,Rejoice Charcoal Shampoo,REJ1000CHA43,Charcoal,1000,5,46,10.87,Top,Right,True,0,352.18,307.87,True,Clip Strip,True,TRESemmé,
AUD00791,2024-09-08,STR3308,Reliance Fresh Extra,Hypermarket,Hyderabad,South,Suresh Kumar,Rejoice,Rejoice Argan Oil Shampoo,REJ1000ARG69,Argan Oil,1000,7,25,28.0,Bottom,Center-Left,True,0,112.96,,False,Standard Shelf,True,Garnier,
AUD00792,2024-01-07,STR7488,Reliance Fresh,Supermarket,Mumbai,West,Priya Sharma,Head & Shoulders,Head & Shoulders Anti-Dandruff Shampoo,HEA500ANT93,Anti-Dandruff,500,2,33,6.06,Eye Level,Left,True,0,360.02,,False,Clip Strip,True,Herbal Essences,
AUD00793,2024-01-12,STR6853,Wellness Forever,Pharmacy,Ahmedabad,West,Divya Nair,Dove,Dove Volumizing Shampoo,DOV400VOL77,Volumizing,400,1,29,3.45,Top,Left,True,0,422.68,,False,Standard Shelf,True,TRESemmé,
AUD00794,2024-12-30,STR7311,HyperCity,Hypermarket,Jaipur,North,Vikram Rao,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI700ANT31,Anti-Dandruff,700,4,41,9.76,Top,Center-Right,True,0,402.33,347.34,True,Gondola End,True,L'Oréal,
AUD00795,2024-03-11,STR3940,WholesaleMart,Wholesale,Pune,West,Neha Gupta,L'Oréal,L'Oréal Keratin Shampoo,L'O1000KER75,Keratin,1000,4,58,6.9,Top,Center-Right,True,0,549.43,,False,End Cap,True,Garnier,
AUD00796,2024-05-07,STR5661,BigBazaar,Hypermarket,Chennai,South,Amit Singh,Clinic Plus,Clinic Plus Argan Oil Shampoo,CLI340ARG29,Argan Oil,340,4,44,9.09,Top,Center,True,0,468.7,,False,Standard Shelf,False,Dove,
AUD00797,2024-02-08,STR5365,Costco India,Wholesale,Jaipur,North,Suresh Kumar,Dove,Dove Keratin Shampoo,DOV1000KER39,Keratin,1000,3,56,5.36,Top,Center,True,0,346.46,,False,Gondola End,False,L'Oréal,
AUD00798,2024-10-21,STR2812,HyperCity,Hypermarket,Pune,West,Amit Singh,Pantene,Pantene Keratin Shampoo,PAN700KER36,Keratin,700,6,29,20.69,Mid,Center,True,0,177.33,,False,Standard Shelf,False,Clinic Plus,
AUD00799,2024-08-17,STR4229,7-Eleven,Convenience,Surat,West,Amit Singh,TRESemmé,TRESemmé Moisturizing Shampoo,TRE500MOI53,Moisturizing,500,5,28,17.86,Mid,Center,True,0,540.69,,False,Standard Shelf,True,Dove,
AUD00800,2024-12-25,STR7590,Reliance Fresh,Supermarket,Kolkata,East,Neha Gupta,Herbal Essences,Herbal Essences Charcoal Shampoo,HER340CHA61,Charcoal,340,4,42,9.52,Mid,Center-Left,True,0,604.33,,False,End Cap,False,Dove,
AUD00801,2024-07-15,STR8820,Spencer's,Supermarket,Pune,West,Suresh Kumar,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA700CHA97,Charcoal,700,6,27,22.22,Eye Level,Center-Right,True,0,485.91,,False,Gondola End,True,Pantene,
AUD00802,2024-02-05,STR5822,MedPlus,Pharmacy,Pune,West,Rahul Verma,Pantene,Pantene Volumizing Shampoo,PAN1000VOL78,Volumizing,1000,3,31,9.68,Eye Level,Center,True,0,450.4,,False,Gondola End,False,Clinic Plus,
AUD00803,2024-09-28,STR9010,Frank Ross,Pharmacy,Bangalore,South,Rahul Verma,Head & Shoulders,Head & Shoulders Color Protect Shampoo,HEA340COL21,Color Protect,340,7,54,12.96,Top,Center-Left,True,0,450.59,,False,Free Standing Display,True,Herbal Essences,
AUD00804,2024-10-17,STR6150,Spencer's,Supermarket,Mumbai,West,Suresh Kumar,Pantene,Pantene Anti-Dandruff Shampoo,PAN340ANT55,Anti-Dandruff,340,7,36,19.44,Eye Level,Right,True,0,275.92,,False,Free Standing Display,True,Clinic Plus,
AUD00805,2024-04-04,STR4059,Booker,Wholesale,Ahmedabad,West,Amit Singh,Pantene,Pantene Keratin Shampoo,PAN500KER27,Keratin,500,3,59,5.08,Eye Level,Center-Right,True,0,592.26,,False,Standard Shelf,True,Clinic Plus,
AUD00806,2024-09-27,STR3012,Apollo Pharmacy,Pharmacy,Jaipur,North,Neha Gupta,Garnier,Garnier Smoothing Shampoo,GAR340SMO99,Smoothing,340,3,57,5.26,Top,Center-Right,True,0,530.11,,False,Free Standing Display,False,Head & Shoulders,
AUD00807,2024-10-28,STR8345,7-Eleven,Convenience,Kolkata,East,Neha Gupta,Garnier,Garnier Keratin Shampoo,GAR1000KER14,Keratin,1000,1,49,2.04,Eye Level,Center,True,0,480.28,,False,Standard Shelf,False,TRESemmé,
AUD00808,2024-04-26,STR6129,Metro Cash & Carry,Wholesale,Hyderabad,South,Amit Singh,Sunsilk,Sunsilk Keratin Shampoo,SUN500KER29,Keratin,500,5,44,11.36,Eye Level,Center-Left,True,0,329.35,,False,Clip Strip,True,Garnier,
AUD00809,2024-01-15,STR2175,Daily Needs,Convenience,Hyderabad,South,Amit Singh,Rejoice,Rejoice Argan Oil Shampoo,REJ200ARG49,Argan Oil,200,6,22,27.27,Eye Level,Right,True,0,178.44,,False,Free Standing Display,True,Head & Shoulders,
AUD00810,2024-10-05,STR1563,MedPlus,Pharmacy,Hyderabad,South,Anita Patel,Dove,Dove Charcoal Shampoo,DOV700CHA93,Charcoal,700,4,46,8.7,Top,Left,True,0,270.29,,False,Free Standing Display,True,Pantene,
AUD00811,2024-09-18,STR7640,Reliance Fresh,Supermarket,Hyderabad,South,Amit Singh,TRESemmé,TRESemmé Moisturizing Shampoo,TRE340MOI31,Moisturizing,340,5,33,15.15,Bottom,Left,True,0,160.24,,False,Standard Shelf,True,Dove,
AUD00812,2024-08-15,STR3146,Frank Ross,Pharmacy,Chennai,South,Divya Nair,L'Oréal,L'Oréal Smoothing Shampoo,L'O340SMO43,Smoothing,340,6,47,12.77,Bottom,Center,True,0,413.0,,False,Standard Shelf,True,Rejoice,
AUD00813,2024-10-29,STR5168,In & Out,Convenience,Mumbai,West,Anita Patel,Garnier,Garnier Charcoal Shampoo,GAR500CHA92,Charcoal,500,7,25,28.0,Eye Level,Right,False,5,181.07,,False,Standard Shelf,False,Pantene,
AUD00814,2024-10-16,STR4407,Booker,Wholesale,Surat,West,Rahul Verma,L'Oréal,L'Oréal Repair & Care Shampoo,L'O1000REP86,Repair & Care,1000,7,54,12.96,Eye Level,Center,True,0,453.37,395.62,True,End Cap,True,Garnier,
AUD00815,2024-09-11,STR9534,MedPlus,Pharmacy,Surat,West,Rahul Verma,Head & Shoulders,Head & Shoulders Anti-Dandruff Shampoo,HEA400ANT96,Anti-Dandruff,400,3,33,9.09,Bottom,Center-Left,True,0,643.99,,False,Standard Shelf,True,TRESemmé,
AUD00816,2024-07-03,STR8250,Nature's Basket,Supermarket,Pune,West,Anita Patel,Herbal Essences,Herbal Essences Repair & Care Shampoo,HER340REP23,Repair & Care,340,5,21,23.81,Eye Level,Center-Right,True,0,350.69,,False,Standard Shelf,True,L'Oréal,
AUD00817,2024-01-21,STR9126,Apollo Pharmacy,Pharmacy,Bangalore,South,Amit Singh,Sunsilk,Sunsilk Color Protect Shampoo,SUN700COL29,Color Protect,700,3,38,7.89,Mid,Center-Right,True,0,542.4,,False,End Cap,True,Rejoice,
AUD00818,2024-02-11,STR5490,Daily Needs,Convenience,Bangalore,South,Neha Gupta,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA500MOI98,Moisturizing,500,4,58,6.9,Eye Level,Center,True,0,227.97,198.65,True,Free Standing Display,True,TRESemmé,
AUD00819,2024-07-04,STR2732,Booker,Wholesale,Jaipur,North,Vikram Rao,Herbal Essences,Herbal Essences Keratin Shampoo,HER400KER48,Keratin,400,1,48,2.08,Bottom,Center-Right,True,0,294.88,,False,Free Standing Display,True,Dove,
AUD00820,2024-03-27,STR5375,Booker,Wholesale,Jaipur,North,Rahul Verma,Head & Shoulders,Head & Shoulders Volumizing Shampoo,HEA500VOL31,Volumizing,500,4,42,9.52,Mid,Center,True,0,242.87,,False,End Cap,True,Dove,
AUD00821,2024-11-21,STR4867,Costco India,Wholesale,Jaipur,North,Rahul Verma,Clinic Plus,Clinic Plus Keratin Shampoo,CLI340KER74,Keratin,340,5,48,10.42,Eye Level,Center-Left,True,0,119.51,,False,Gondola End,True,Herbal Essences,
AUD00822,2024-01-10,STR3283,Reliance Fresh Extra,Hypermarket,Jaipur,North,Vikram Rao,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA200SMO52,Smoothing,200,3,22,13.64,Top,Center-Right,True,0,607.57,506.9,True,Free Standing Display,True,Garnier,
AUD00823,2024-05-23,STR6276,Frank Ross,Pharmacy,Ahmedabad,West,Neha Gupta,L'Oréal,L'Oréal Charcoal Shampoo,L'O340CHA79,Charcoal,340,2,46,4.35,Bottom,Right,True,0,583.79,,False,Standard Shelf,True,Rejoice,
AUD00824,2024-07-02,STR3457,More Supermarket,Supermarket,Ahmedabad,West,Amit Singh,Pantene,Pantene Repair & Care Shampoo,PAN200REP13,Repair & Care,200,7,34,20.59,Bottom,Center-Right,True,0,554.9,,False,Standard Shelf,False,L'Oréal,
AUD00825,2024-06-09,STR1249,Frank Ross,Pharmacy,Ahmedabad,West,Vikram Rao,Pantene,Pantene Smoothing Shampoo,PAN700SMO64,Smoothing,700,7,31,22.58,Mid,Left,True,0,113.11,,False,Standard Shelf,True,Rejoice,
AUD00826,2024-12-11,STR8174,Reliance Fresh Extra,Hypermarket,Pune,West,Neha Gupta,TRESemmé,TRESemmé Repair & Care Shampoo,TRE700REP65,Repair & Care,700,2,26,7.69,Eye Level,Center,True,0,569.59,,False,End Cap,True,Pantene,
AUD00827,2024-03-12,STR1421,Booker,Wholesale,Ahmedabad,West,Divya Nair,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI700COL77,Color Protect,700,5,55,9.09,Top,Center,True,0,276.28,,False,End Cap,False,L'Oréal,
AUD00828,2024-07-20,STR2506,Wellness Forever,Pharmacy,Ahmedabad,West,Priya Sharma,Dove,Dove Strengthening Shampoo,DOV700STR64,Strengthening,700,7,33,21.21,Mid,Center,True,0,282.95,,False,Standard Shelf,True,TRESemmé,
AUD00829,2024-03-01,STR2123,Booker,Wholesale,Hyderabad,South,Rahul Verma,Herbal Essences,Herbal Essences Strengthening Shampoo,HER340STR97,Strengthening,340,4,32,12.5,Mid,Center-Left,True,0,179.56,,False,End Cap,True,Pantene,
AUD00830,2024-08-17,STR8059,Wellness Forever,Pharmacy,Kolkata,East,Amit Singh,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA1000MOI51,Moisturizing,1000,4,55,7.27,Eye Level,Left,True,0,431.39,389.33,True,Clip Strip,True,Garnier,
AUD00831,2024-05-05,STR4127,D-Mart,Hypermarket,Ahmedabad,West,Anita Patel,Herbal Essences,Herbal Essences Volumizing Shampoo,HER700VOL16,Volumizing,700,6,25,24.0,Eye Level,Center,True,0,466.07,,False,Gondola End,True,Sunsilk,
AUD00832,2024-04-10,STR2640,More Supermarket,Supermarket,Hyderabad,South,Divya Nair,Dove,Dove Anti-Dandruff Shampoo,DOV500ANT44,Anti-Dandruff,500,7,57,12.28,Top,Left,True,0,423.09,358.38,True,Standard Shelf,False,Herbal Essences,
AUD00833,2024-06-03,STR2497,QuickMart,Convenience,Pune,West,Vikram Rao,L'Oréal,L'Oréal Repair & Care Shampoo,L'O340REP26,Repair & Care,340,3,39,7.69,Mid,Center-Right,True,0,287.7,,False,Clip Strip,True,TRESemmé,
AUD00834,2024-05-14,STR1255,More Supermarket,Supermarket,Chennai,South,Divya Nair,Head & Shoulders,Head & Shoulders Strengthening Shampoo,HEA700STR56,Strengthening,700,8,30,26.67,Mid,Center-Right,False,11,589.79,,False,Clip Strip,True,TRESemmé,
AUD00835,2024-10-28,STR8467,D-Mart,Hypermarket,Surat,West,Neha Gupta,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ200ANT22,Anti-Dandruff,200,5,49,10.2,Top,Center,True,0,319.27,294.08,True,Standard Shelf,True,Clinic Plus,
AUD00836,2024-11-30,STR1030,WholesaleMart,Wholesale,Bangalore,South,Amit Singh,L'Oréal,L'Oréal Keratin Shampoo,L'O700KER59,Keratin,700,5,29,17.24,Bottom,Center-Left,True,0,539.46,452.9,True,Gondola End,True,Herbal Essences,
AUD00837,2024-11-19,STR4456,Nature's Basket,Supermarket,Hyderabad,South,Vikram Rao,Garnier,Garnier Strengthening Shampoo,GAR400STR60,Strengthening,400,1,54,1.85,Eye Level,Center-Right,True,0,348.6,289.49,True,Free Standing Display,True,L'Oréal,
AUD00838,2024-08-05,STR7316,MedPlus,Pharmacy,Pune,West,Neha Gupta,Dove,Dove Keratin Shampoo,DOV200KER82,Keratin,200,2,54,3.7,Eye Level,Right,True,0,509.41,469.76,True,Standard Shelf,True,Sunsilk,
AUD00839,2024-09-26,STR9392,More Supermarket,Supermarket,Hyderabad,South,Rahul Verma,Herbal Essences,Herbal Essences Keratin Shampoo,HER1000KER91,Keratin,1000,2,38,5.26,Bottom,Right,True,0,401.34,,False,Gondola End,True,Sunsilk,
AUD00840,2024-04-19,STR7383,More Supermarket,Supermarket,Hyderabad,South,Vikram Rao,Herbal Essences,Herbal Essences Smoothing Shampoo,HER1000SMO92,Smoothing,1000,4,20,20.0,Mid,Right,True,0,468.11,378.54,True,Clip Strip,False,Sunsilk,
AUD00841,2024-07-05,STR9191,BigBazaar,Hypermarket,Delhi,North,Divya Nair,Sunsilk,Sunsilk Anti-Dandruff Shampoo,SUN340ANT98,Anti-Dandruff,340,3,33,9.09,Eye Level,Center-Right,True,0,267.71,235.44,True,End Cap,False,Rejoice,
AUD00842,2024-04-29,STR8049,Costco India,Wholesale,Surat,West,Neha Gupta,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA1000MOI73,Moisturizing,1000,2,44,4.55,Top,Center-Right,True,0,295.51,,False,End Cap,True,Sunsilk,
AUD00843,2024-05-19,STR5649,In & Out,Convenience,Kolkata,East,Suresh Kumar,L'Oréal,L'Oréal Volumizing Shampoo,L'O700VOL67,Volumizing,700,8,59,13.56,Bottom,Left,True,0,329.77,,False,End Cap,True,Head & Shoulders,
AUD00844,2024-04-14,STR7944,BigBazaar,Hypermarket,Bangalore,South,Divya Nair,Herbal Essences,Herbal Essences Volumizing Shampoo,HER400VOL47,Volumizing,400,2,52,3.85,Mid,Right,False,1,260.9,,False,Standard Shelf,False,Sunsilk,
AUD00845,2024-10-09,STR7353,Booker,Wholesale,Surat,West,Rahul Verma,Dove,Dove Volumizing Shampoo,DOV340VOL59,Volumizing,340,1,42,2.38,Mid,Center-Right,True,0,339.1,,False,Standard Shelf,True,Sunsilk,
AUD00846,2024-02-10,STR1222,BigBazaar,Hypermarket,Surat,West,Rahul Verma,Dove,Dove Charcoal Shampoo,DOV700CHA75,Charcoal,700,1,29,3.45,Mid,Center,False,1,262.19,245.46,True,End Cap,True,Clinic Plus,
AUD00847,2024-11-10,STR4516,Metro Cash & Carry,Wholesale,Bangalore,South,Vikram Rao,TRESemmé,TRESemmé Charcoal Shampoo,TRE340CHA59,Charcoal,340,4,36,11.11,Bottom,Center,True,0,326.9,,False,Standard Shelf,True,Dove,
AUD00848,2024-08-05,STR5038,7-Eleven,Convenience,Delhi,North,Anita Patel,TRESemmé,TRESemmé Charcoal Shampoo,TRE500CHA50,Charcoal,500,2,36,5.56,Bottom,Center-Right,True,0,637.67,517.65,True,Free Standing Display,True,Dove,
AUD00849,2024-09-10,STR8784,Metro Cash & Carry,Wholesale,Pune,West,Suresh Kumar,Pantene,Pantene Volumizing Shampoo,PAN700VOL37,Volumizing,700,6,22,27.27,Bottom,Left,True,0,527.57,,False,End Cap,True,Dove,
AUD00850,2024-07-17,STR7231,BigBazaar,Hypermarket,Chennai,South,Suresh Kumar,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE400ANT18,Anti-Dandruff,400,5,54,9.26,Eye Level,Center,True,0,388.26,327.99,True,Free Standing Display,False,Head & Shoulders,
AUD00851,2024-07-20,STR7198,Costco India,Wholesale,Hyderabad,South,Vikram Rao,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA340CHA25,Charcoal,340,4,60,6.67,Bottom,Right,True,0,169.48,,False,End Cap,True,L'Oréal,
AUD00852,2024-07-18,STR7448,Spencer's,Supermarket,Surat,West,Vikram Rao,Garnier,Garnier Repair & Care Shampoo,GAR1000REP63,Repair & Care,1000,4,22,18.18,Mid,Right,True,0,165.38,,False,Standard Shelf,True,Herbal Essences,
AUD00853,2024-09-20,STR8645,Costco India,Wholesale,Ahmedabad,West,Anita Patel,Garnier,Garnier Smoothing Shampoo,GAR200SMO95,Smoothing,200,5,34,14.71,Bottom,Center-Right,True,0,159.6,136.78,True,End Cap,True,TRESemmé,
AUD00854,2024-03-22,STR5960,Spencer's,Supermarket,Mumbai,West,Suresh Kumar,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA200SMO17,Smoothing,200,2,36,5.56,Mid,Center-Left,False,12,295.69,266.71,True,Standard Shelf,False,TRESemmé,
